t,x,y,z
7,2.77778,0,0.40624
7,2.77778,0.555556,0.392922
7,2.77778,1.11111,0.380041
7,2.77778,1.66667,0.367581
7,2.77778,2.22222,0.355531
7,2.77778,2.77778,0.343875
7,2.77778,3.33333,0.332601
7,2.77778,3.88889,0.321697
7,2.77778,4.44444,0.311151
7,2.77778,5,0.30095
7,3.33333,0,0.576322
7,3.33333,0.555556,0.557428
7,3.33333,1.11111,0.539153
7,3.33333,1.66667,0.521478
7,3.33333,2.22222,0.504382
7,3.33333,2.77778,0.487846
7,3.33333,3.33333,0.471853
7,3.33333,3.88889,0.456383
7,3.33333,4.44444,0.441421
7,3.33333,5,0.42695
7,3.88889,0,0.626507
7,3.88889,0.555556,0.605967
7,3.88889,1.11111,0.586101
7,3.88889,1.66667,0.566887
7,3.88889,2.22222,0.548302
7,3.88889,2.77778,0.530326
7,3.88889,3.33333,0.51294
7,3.88889,3.88889,0.496124
7,3.88889,4.44444,0.479859
7,3.88889,5,0.464128
7,4.44444,0,0.555041
7,4.44444,0.555556,0.536845
7,4.44444,1.11111,0.519245
7,4.44444,1.66667,0.502222
7,4.44444,2.22222,0.485757
7,4.44444,2.77778,0.469832
7,4.44444,3.33333,0.45443
7,4.44444,3.88889,0.439532
7,4.44444,4.44444,0.425122
7,4.44444,5,0.411185
7,5,0,0.383279
7,5,0.555556,0.370714
7,5,1.11111,0.358561
7,5,1.66667,0.346806
7,5,2.22222,0.335436
7,5,2.77778,0.324439
7,5,3.33333,0.313803
7,5,3.88889,0.303515
7,5,4.44444,0.293565
7,5,5,0.28394
8,0,0,-0.701233
8,0,0.555556,-0.678244
8,0,1.11111,-0.656009
8,0,1.66667,-0.634502
8,0,2.22222,-0.613701
8,0,2.77778,-0.593581
8,0,3.33333,-0.574121
8,0,3.88889,-0.555299
8,0,4.44444,-0.537095
8,0,5,-0.519486
8,0.555556,0,-0.612353
8,0.555556,0.555556,-0.592277
8,0.555556,1.11111,-0.57286
8,0.555556,1.66667,-0.55408
8,0.555556,2.22222,-0.535915
8,0.555556,2.77778,-0.518345
8,0.555556,3.33333,-0.501352
8,0.555556,3.88889,-0.484916
8,0.555556,4.44444,-0.469018
8,0.555556,5,-0.453642
8,1.11111,0,-0.413466
8,1.11111,0.555556,-0.399911
8,1.11111,1.11111,-0.3868
8,1.11111,1.66667,-0.374119
8,1.11111,2.22222,-0.361854
8,1.11111,2.77778,-0.349991
8,1.11111,3.33333,-0.338517
8,1.11111,3.88889,-0.327419
8,1.11111,4.44444,-0.316685
8,1.11111,5,-0.306303
8,1.66667,0,-0.149259
8,1.66667,0.555556,-0.144365
8,1.66667,1.11111,-0.139633
8,1.66667,1.66667,-0.135055
8,1.66667,2.22222,-0.130627
8,1.66667,2.77778,-0.126345
8,1.66667,3.33333,-0.122203
8,1.66667,3.88889,-0.118196
8,1.66667,4.44444,-0.114322
8,1.66667,5,-0.110574
8,2.22222,0,0.12612
8,2.22222,0.555556,0.121985
8,2.22222,1.11111,0.117986
8,2.22222,1.66667,0.114118
8,2.22222,2.22222,0.110377
8,2.22222,2.77778,0.106758
8,2.22222,3.33333,0.103258
8,2.22222,3.88889,0.0998728
8,2.22222,4.44444,0.0965986
